10000 1 -0.46039419363183453626
0.0001 -0.794707 0.917595 -0.280631
0.0001 -0.600418 0.843298 -0.676933
0.0001 -0.980372 0.320930 -0.602329
0.0001 -0.877191 0.344460 -0.983635
0.0001 -0.497279 0.999831 -0.262112
0.0001 -0.810935 0.075605 -0.571349
0.0001 -0.867139 0.615058 -0.105814
0.0001 -0.501234 0.122721 -0.999766
0.0001 -0.488273 0.504800 -0.926695
0.0001 -0.842041 0.099814 -0.818380
0.0001 -0.670160 0.309918 -0.897184
0.0001 -0.440530 0.693089 -0.313296
0.0001 -0.319584 0.398202 -0.029809
0.0001 -0.109288 0.513755 -0.812308
0.0001 -0.403655 0.478018 -0.052028
0.0001 -0.091205 0.995657 -0.103748
0.0001 -0.635531 0.112477 -0.105658
0.0001 -0.680014 0.043268 -0.248518
0.0001 -0.986478 0.421307 -0.591257
0.0001 -0.740431 0.599530 -0.197628
0.0001 -0.612037 0.098240 -0.033729
0.0001 -0.157694 0.126297 -0.379725
0.0001 -0.584171 0.036081 -0.616906
0.0001 -0.883912 0.069650 -0.134771
0.0001 -0.082349 0.624689 -0.827214
0.0001 -0.369479 0.300713 -0.071488
0.0001 -0.385216 0.593374 -0.275101
0.0001 -0.750878 0.331191 -0.073942
0.0001 -0.999793 0.998748 -0.964992
0.0001 -0.786327 0.301562 -0.273580
0.0001 -0.079486 0.096273 -0.227936
0.0001 -0.420409 0.868543 -0.938162
0.0001 -0.347490 0.885657 -0.485281
0.0001 -0.255193 0.456290 -0.105837
0.0001 -0.297644 0.574497 -0.761912
0.0001 -0.246664 0.873803 -0.170951
0.0001 -0.591043 0.962753 -0.470358
0.0001 -0.570915 0.701369 -0.837042
0.0001 -0.750315 0.085154 -0.379823
0.0001 -0.023470 0.401941 -0.629640
0.0001 -0.568197 0.952331 -0.677015
0.0001 -0.931849 0.452399 -0.786772
0.0001 -0.423230 0.098957 -0.969392
0.0001 -0.114159 0.422960 -0.883402
0.0001 -0.179741 0.891742 -0.297689
0.0001 -0.087352 0.308880 -0.425814
0.0001 -0.965292 0.548766 -0.660502
0.0001 -0.694606 0.684002 -0.710769
0.0001 -0.356227 0.024883 -0.203179
0.0001 -0.292071 0.639968 -0.196121
0.0001 -0.214129 0.421331 -0.904107
0.0001 -0.045612 0.936638 -0.918139
0.0001 -0.718562 0.076949 -0.003714
0.0001 -0.279117 0.833702 -0.710841
0.0001 -0.994674 0.092755 -0.826890
0.0001 -0.546327 0.891082 -0.485251
0.0001 -0.097926 0.925700 -0.431062
0.0001 -0.492608 0.814544 -0.234035
0.0001 -0.619823 0.552550 -0.269435
0.0001 -0.345268 0.510903 -0.675573
0.0001 -0.342777 0.915742 -0.215693
0.0001 -0.200943 0.603811 -0.433608
0.0001 -0.912330 0.883324 -0.777520
0.0001 -0.226318 0.697845 -0.515504
0.0001 -0.259530 0.062920 -0.915680
0.0001 -0.778822 0.759056 -0.082935
0.0001 -0.103706 0.585819 -0.316261
0.0001 -0.808614 0.407163 -0.397155
0.0001 -0.557566 0.141907 -0.084160
0.0001 -0.053991 0.786016 -0.465755
0.0001 -0.894141 0.693129 -0.472608
0.0001 -0.730475 0.780706 -0.541605
0.0001 -0.214497 0.039254 -0.617226
0.0001 -0.871281 0.816005 -0.979915
0.0001 -0.385311 0.834790 -0.584893
0.0001 -0.916333 0.822787 -0.480489
0.0001 -0.887635 0.834637 -0.354230
0.0001 -0.231467 0.487404 -0.821956
0.0001 -0.605680 0.012260 -0.590420
0.0001 -0.103718 0.404878 -0.120605
0.0001 -0.426631 0.006831 -0.298340
0.0001 -0.793601 0.625677 -0.934567
0.0001 -0.818383 0.836202 -0.213129
0.0001 -0.020316 0.717567 -0.622967
0.0001 -0.296029 0.496203 -0.995509
0.0001 -0.563474 0.908488 -0.358515
0.0001 -0.916731 0.678011 -0.854873
0.0001 -0.402565 0.466520 -0.660088
0.0001 -0.326034 0.234712 -0.905626
0.0001 -0.928952 0.227377 -0.236137
0.0001 -0.755146 0.411870 -0.961540
0.0001 -0.068208 0.201392 -0.133682
0.0001 -0.601293 0.112147 -0.632322
0.0001 -0.081428 0.490107 -0.427529
0.0001 -0.684056 0.534347 -0.760451
0.0001 -0.875267 0.332185 -0.801058
0.0001 -0.523849 0.377173 -0.729312
0.0001 -0.752901 0.676344 -0.803530
0.0001 -0.009402 0.070916 -0.054756
0.0001 -0.478791 0.589192 -0.795907
0.0001 -0.259374 0.639950 -0.592598
0.0001 -0.936698 0.080305 -0.687530
0.0001 -0.215770 0.078170 -0.343559
0.0001 -0.453573 0.753613 -0.136213
0.0001 -0.309134 0.523541 -0.214834
0.0001 -0.574041 0.373370 -0.225080
0.0001 -0.416998 0.226000 -0.961190
0.0001 -0.072557 0.777807 -0.736970
0.0001 -0.271061 0.144622 -0.956476
0.0001 -0.087594 0.387642 -0.434993
0.0001 -0.260331 0.085342 -0.234098
0.0001 -0.017752 0.556800 -0.246667
0.0001 -0.735230 0.953044 -0.175798
0.0001 -0.483389 0.216038 -0.328111
0.0001 -0.929958 0.988944 -0.362991
0.0001 -0.915203 0.995929 -0.422646
0.0001 -0.713896 0.409112 -0.478432
0.0001 -0.104868 0.887306 -0.164268
0.0001 -0.090353 0.182922 -0.963059
0.0001 -0.947974 0.653771 -0.907953
0.0001 -0.450163 0.512286 -0.057449
0.0001 -0.118526 0.699306 -0.474950
0.0001 -0.249787 0.332599 -0.967112
0.0001 -0.046728 0.390237 -0.105083
0.0001 -0.882738 0.950219 -0.905523
0.0001 -0.351770 0.438565 -0.370471
0.0001 -0.546343 0.685647 -0.622916
0.0001 -0.600328 0.510310 -0.470660
0.0001 -0.934556 0.719744 -0.834809
0.0001 -0.081550 0.649877 -0.363534
0.0001 -0.752301 0.870706 -0.965868
0.0001 -0.898044 0.648108 -0.670321
0.0001 -0.351555 0.148447 -0.714105
0.0001 -0.105688 0.612792 -0.998513
0.0001 -0.681473 0.676545 -0.263752
0.0001 -0.421963 0.538327 -0.471242
0.0001 -0.953714 0.420876 -0.823294
0.0001 -0.473522 0.333759 -0.828326
0.0001 -0.804218 0.921379 -0.614035
0.0001 -0.898613 0.902897 -0.439604
0.0001 -0.780412 0.633968 -0.299531
0.0001 -0.936453 0.434741 -0.434460
0.0001 -0.159983 0.721376 -0.107720
0.0001 -0.087807 0.925364 -0.609241
0.0001 -0.454594 0.505904 -0.543176
0.0001 -0.414324 0.170999 -0.420308
0.0001 -0.569136 0.957343 -0.330693
0.0001 -0.209595 0.557893 -0.585270
0.0001 -0.013743 0.550951 -0.398792
0.0001 -0.922895 0.164116 -0.195638
0.0001 -0.326394 0.543353 -0.239890
0.0001 -0.289098 0.272369 -0.381943
0.0001 -0.058489 0.947869 -0.002575
0.0001 -0.457615 0.238348 -0.155675
0.0001 -0.447581 0.201594 -0.272635
0.0001 0.632829 -0.638935 -0.151461
0.0001 0.616125 -0.627699 -0.552586
0.0001 0.405043 -0.476905 -0.338305
0.0001 0.185573 -0.210668 -0.797779
0.0001 0.350914 -0.945215 -0.179255
0.0001 0.911351 -0.908946 -0.382663
0.0001 0.835029 -0.131538 -0.562441
0.0001 0.684312 -0.476938 -0.476602
0.0001 0.840648 -0.264208 -0.688259
0.0001 0.794107 -0.043708 -0.241961
0.0001 0.373147 -0.385962 -0.692081
0.0001 0.380185 -0.639045 -0.536262
0.0001 0.461052 -0.188684 -0.082109
0.0001 0.855415 -0.426392 -0.565783
0.0001 0.155893 -0.975982 -0.251801
0.0001 0.154242 -0.299973 -0.802940
0.0001 0.049520 -0.417342 -0.232377
0.0001 0.986464 -0.301182 -0.951550
0.0001 0.383239 -0.667237 -0.665957
0.0001 0.560891 -0.048212 -0.149903
0.0001 0.045288 -0.007286 -0.299733
0.0001 0.010508 -0.426613 -0.130146
0.0001 0.235414 -0.055209 -0.927577
0.0001 0.348174 -0.826274 -0.281032
0.0001 0.001359 -0.580084 -0.977448
0.0001 0.229941 -0.015711 -0.685068
0.0001 0.446123 -0.945772 -0.710938
0.0001 0.254424 -0.549304 -0.034849
0.0001 0.591059 -0.518666 -0.945924
0.0001 0.102214 -0.810533 -0.928348
0.0001 0.287156 -0.978610 -0.258488
0.0001 0.095356 -0.981326 -0.990180
0.0001 0.002034 -0.628238 -0.395188
0.0001 0.232812 -0.714524 -0.606409
0.0001 0.577603 -0.561705 -0.163764
0.0001 0.457985 -0.292682 -0.603604
0.0001 0.169028 -0.089094 -0.260703
0.0001 0.383671 -0.589480 -0.066752
0.0001 0.447006 -0.657151 -0.506266
0.0001 0.207406 -0.548955 -0.319588
0.0001 0.311863 -0.403688 -0.193191
0.0001 0.867577 -0.697830 -0.622471
0.0001 0.815490 -0.836927 -0.503349
0.0001 0.335999 -0.379404 -0.587201
0.0001 0.259407 -0.184018 -0.278165
0.0001 0.338624 -0.397630 -0.834428
0.0001 0.617970 -0.044058 -0.531460
0.0001 0.992462 -0.314966 -0.952234
0.0001 0.410412 -0.846038 -0.112653
0.0001 0.747195 -0.587927 -0.020186
0.0001 0.208201 -0.564557 -0.844187
0.0001 0.570860 -0.030200 -0.833184
0.0001 0.723849 -0.189889 -0.072007
0.0001 0.152298 -0.965473 -0.965621
0.0001 0.234250 -0.186096 -0.565735
0.0001 0.573960 -0.294749 -0.940000
0.0001 0.506694 -0.425198 -0.185613
0.0001 0.473266 -0.743004 -0.543758
0.0001 0.414145 -0.159667 -0.196225
0.0001 0.419806 -0.645586 -0.272169
0.0001 0.391759 -0.368806 -0.326628
0.0001 0.141137 -0.931101 -0.700836
0.0001 0.278193 -0.207639 -0.607093
0.0001 0.976645 -0.763452 -0.845997
0.0001 0.664463 -0.684512 -0.549129
0.0001 0.269477 -0.902263 -0.220667
0.0001 0.367901 -0.751143 -0.834180
0.0001 0.876647 -0.365600 -0.479815
0.0001 0.177809 -0.445137 -0.367315
0.0001 0.701603 -0.250957 -0.831128
0.0001 0.200177 -0.247429 -0.038241
0.0001 0.665239 -0.612922 -0.789796
0.0001 0.700477 -0.365253 -0.019770
0.0001 0.813036 -0.908528 -0.304377
0.0001 0.804097 -0.677681 -0.837700
0.0001 0.969448 -0.869880 -0.956957
0.0001 0.107942 -0.447195 -0.086044
0.0001 0.515100 -0.490065 -0.338237
0.0001 0.300218 -0.549480 -0.279016
0.0001 0.826290 -0.305602 -0.897472
0.0001 0.296906 -0.863990 -0.031624
0.0001 0.082839 -0.511821 -0.605852
0.0001 0.004638 -0.024543 -0.416183
0.0001 0.318059 -0.770190 -0.422180
0.0001 0.899657 -0.787870 -0.769029
0.0001 0.796387 -0.990461 -0.783896
0.0001 0.824209 -0.904407 -0.248589
0.0001 0.682674 -0.494339 -0.658362
0.0001 0.453349 -0.437974 -0.800691
0.0001 0.172633 -0.138384 -0.324314
0.0001 0.461737 -0.117848 -0.304738
0.0001 0.348647 -0.084627 -0.873179
0.0001 0.101701 -0.070248 -0.586691
0.0001 0.598387 -0.839091 -0.310052
0.0001 0.485080 -0.855408 -0.621658
0.0001 0.946913 -0.591106 -0.562388
0.0001 0.658058 -0.840313 -0.240993
0.0001 0.459741 -0.228128 -0.158774
0.0001 0.055680 -0.596857 -0.894231
0.0001 0.997804 -0.308865 -0.750634
0.0001 0.940289 -0.623710 -0.477856
0.0001 0.741969 -0.402038 -0.467209
0.0001 0.376119 -0.536178 -0.513006
0.0001 0.237428 -0.768749 -0.981840
0.0001 0.993721 -0.764916 -0.522990
0.0001 0.119131 -0.946047 -0.935279
0.0001 0.347858 -0.364290 -0.827349
0.0001 0.570038 -0.554058 -0.303582
0.0001 0.240500 -0.118806 -0.134471
0.0001 0.451069 -0.056183 -0.173635
0.0001 0.262107 -0.149652 -0.522242
0.0001 0.776840 -0.396469 -0.754376
0.0001 0.962487 -0.878480 -0.862868
0.0001 0.475171 -0.123367 -0.000447
0.0001 0.381998 -0.857293 -0.902957
0.0001 0.505863 -0.873277 -0.817699
0.0001 0.739586 -0.134052 -0.177109
0.0001 0.180093 -0.636169 -0.139392
0.0001 0.485667 -0.863796 -0.206112
0.0001 0.366461 -0.950642 -0.666877
0.0001 0.548986 -0.348911 -0.548390
0.0001 0.481012 -0.222806 -0.148132
0.0001 0.397739 -0.164039 -0.181381
0.0001 0.778792 -0.412838 -0.032273
0.0001 0.103463 -0.901452 -0.657695
0.0001 0.853775 -0.499485 -0.033091
0.0001 0.607344 -0.607628 -0.194726
0.0001 0.210709 -0.974396 -0.359325
0.0001 0.256249 -0.661220 -0.933900
0.0001 0.847168 -0.420478 -0.765028
0.0001 0.075712 -0.063301 -0.021008
0.0001 0.218386 -0.225083 -0.419037
0.0001 0.216230 -0.800035 -0.298322
0.0001 0.788012 -0.081548 -0.558302
0.0001 0.031914 -0.660973 -0.382965
0.0001 0.942410 -0.060073 -0.582531
0.0001 0.866684 -0.447137 -0.986703
0.0001 0.567242 -0.214259 -0.191720
0.0001 0.854035 -0.492808 -0.505921
0.0001 0.473965 -0.845700 -0.922432
0.0001 0.630780 -0.753893 -0.629665
0.0001 0.786490 -0.532907 -0.714024
0.0001 0.256242 -0.957318 -0.171343
0.0001 0.849615 -0.854065 -0.588186
0.0001 0.824434 -0.242061 -0.464672
0.0001 0.579101 -0.525859 -0.723357
0.0001 0.295445 -0.137373 -0.213092
0.0001 0.963818 -0.272660 -0.625635
0.0001 0.251243 -0.696012 -0.460470
0.0001 0.192279 -0.090916 -0.986681
0.0001 0.365724 -0.632122 -0.193735
0.0001 0.449939 -0.460721 -0.198891
0.0001 0.253303 -0.824442 -0.499674
0.0001 0.468159 -0.884096 -0.076997
0.0001 0.559119 -0.415218 -0.114299
0.0001 0.718406 -0.370037 -0.659659
0.0001 0.134696 -0.820086 -0.181755
0.0001 0.778905 -0.339786 -0.029029
0.0001 0.351886 -0.329591 -0.754856
0.0001 0.756132 -0.686621 -0.598558
0.0001 0.824879 -0.555494 -0.280604
0.0001 0.534157 -0.351993 -0.005247
0.0001 0.362541 -0.420718 -0.751865
0.0001 0.423016 -0.486743 -0.623949
0.0001 0.217546 -0.161290 -0.975213
0.0001 0.774862 -0.495248 -0.573247
0.0001 0.536464 -0.570666 -0.832705
0.0001 0.188871 -0.541554 -0.117457
0.0001 0.604277 -0.272967 -0.382530
0.0001 0.478706 -0.378349 -0.676276
0.0001 0.029743 -0.099865 -0.651447
0.0001 0.184485 -0.840213 -0.834471
0.0001 0.299150 -0.607620 -0.624383
0.0001 0.388555 -0.183633 -0.782236
0.0001 0.250591 -0.817356 -0.281829
0.0001 0.756053 -0.360857 -0.635569
0.0001 0.973917 -0.514245 -0.073980
0.0001 0.855029 -0.429580 -0.771111
0.0001 0.277556 -0.713754 -0.647795
0.0001 0.839676 -0.559815 -0.485057
0.0001 0.332913 -0.277706 -0.376408
0.0001 0.436470 -0.655704 -0.115403
0.0001 0.591006 -0.422192 -0.166349
0.0001 0.693509 -0.342649 -0.725121
0.0001 0.137830 -0.010203 -0.312981
0.0001 0.256881 -0.316291 -0.802746
0.0001 0.824418 -0.264727 -0.777988
0.0001 0.326841 -0.230141 -0.676272
0.0001 0.921840 -0.701896 -0.190569
0.0001 0.023250 -0.203541 -0.469941
0.0001 0.096023 -0.637938 -0.311444
0.0001 0.570553 -0.971760 -0.339693
0.0001 0.440093 -0.551774 -0.541000
0.0001 0.832620 -0.723393 -0.618264
0.0001 0.000210 -0.569582 -0.664097
0.0001 0.186793 -0.849495 -0.793111
0.0001 0.307215 -0.903237 -0.603851
0.0001 0.215270 -0.226987 -0.649912
0.0001 0.197636 -0.881062 -0.713689
0.0001 0.289875 -0.102253 -0.372117
0.0001 0.242023 -0.833506 -0.023455
0.0001 0.101556 -0.394866 -0.554410
0.0001 0.632369 -0.803477 -0.779550
0.0001 0.123780 -0.807676 -0.209905
0.0001 0.709795 -0.207446 -0.643134
0.0001 0.375527 -0.665719 -0.402319
0.0001 0.431064 -0.163128 -0.318147
0.0001 0.374533 -0.033720 -0.346006
0.0001 0.906503 -0.759631 -0.726062
0.0001 0.708340 -0.822087 -0.893299
0.0001 0.994249 -0.381475 -0.528659
0.0001 0.519223 -0.983733 -0.844988
0.0001 0.547631 -0.504317 -0.037398
0.0001 0.488690 -0.189588 -0.646856
0.0001 0.988538 -0.950330 -0.576425
0.0001 0.920573 -0.151034 -0.489987
0.0001 0.857029 -0.151481 -0.668839
0.0001 0.007693 -0.256602 -0.553285
0.0001 0.831223 -0.163590 -0.757564
0.0001 0.922783 -0.070559 -0.492362
0.0001 0.322721 -0.326430 -0.494706
0.0001 0.996531 -0.396299 -0.223471
0.0001 0.773851 -0.986202 -0.963438
0.0001 0.506988 -0.580808 -0.284785
0.0001 0.437230 -0.982924 -0.241055
0.0001 0.792799 -0.736499 -0.086153
0.0001 0.662980 -0.794845 -0.927532
0.0001 0.693342 -0.398198 -0.019009
0.0001 0.103832 -0.485476 -0.445166
0.0001 0.696517 -0.544875 -0.599887
0.0001 0.217772 -0.918341 -0.614044
0.0001 0.254900 -0.202789 -0.971372
0.0001 0.065858 -0.436935 -0.098750
0.0001 0.087712 -0.312154 -0.009071
0.0001 0.448239 -0.163949 -0.789731
0.0001 0.788203 -0.837003 -0.552196
0.0001 0.989111 -0.766652 -0.330653
0.0001 0.854382 -0.825324 -0.156432
0.0001 0.901299 -0.705337 -0.999587
0.0001 0.861569 -0.630826 -0.756224
0.0001 0.648513 -0.215964 -0.544830
0.0001 0.943858 -0.412519 -0.016722
0.0001 0.196743 -0.593147 -0.967006
0.0001 0.819108 -0.956627 -0.225224
0.0001 0.801174 -0.692913 -0.240664
0.0001 0.604521 -0.858597 -0.444553
0.0001 0.076077 -0.264205 -0.431393
0.0001 0.102651 -0.089720 -0.204763
0.0001 0.861204 -0.808116 -0.919561
0.0001 0.729740 -0.071142 -0.297234
0.0001 0.841281 -0.839743 -0.884517
0.0001 0.020115 -0.114934 -0.627570
0.0001 0.134592 -0.334327 -0.914752
0.0001 0.959954 -0.766316 -0.730843
0.0001 0.945584 -0.318118 -0.268798
0.0001 0.780028 -0.908958 -0.927712
0.0001 0.717175 -0.993755 -0.753840
0.0001 0.177335 -0.870126 -0.175842
0.0001 0.941135 -0.290779 -0.062509
0.0001 0.695627 -0.544147 -0.636699
0.0001 0.658007 -0.282441 -0.138024
0.0001 0.833215 -0.275438 -0.200657
0.0001 0.060106 -0.143135 -0.897501
0.0001 0.864494 -0.682431 -0.400019
0.0001 0.067149 -0.156123 -0.643165
0.0001 0.388743 -0.222227 -0.172062
0.0001 0.365279 -0.473261 -0.210348
0.0001 0.996489 -0.848837 -0.199035
0.0001 0.194670 -0.686898 -0.618210
0.0001 0.885555 -0.821907 -0.974461
0.0001 0.174778 -0.048023 -0.466616
0.0001 0.550674 -0.924431 -0.797324
0.0001 0.654847 -0.253124 -0.708406
0.0001 0.155634 -0.718887 -0.912797
0.0001 0.640251 -0.153581 -0.381648
0.0001 0.339133 -0.085488 -0.664614
0.0001 0.702534 -0.431521 -0.380673
0.0001 0.971224 -0.133298 -0.611866
0.0001 0.047415 -0.122119 -0.033253
0.0001 0.774411 -0.704981 -0.609639
0.0001 0.662797 -0.437621 -0.615488
0.0001 0.884336 -0.885173 -0.352515
0.0001 0.368530 -0.637201 -0.448284
0.0001 0.516521 -0.973242 -0.161567
0.0001 0.037577 -0.497512 -0.222794
0.0001 0.894274 -0.568540 -0.102207
0.0001 0.492450 -0.956305 -0.666267
0.0001 0.851841 -0.785253 -0.569391
0.0001 0.373064 -0.454139 -0.150898
0.0001 0.724530 -0.608033 -0.873947
0.0001 0.689194 -0.931040 -0.482639
0.0001 0.719488 -0.411617 -0.519114
0.0001 0.819903 -0.086498 -0.903604
0.0001 0.587108 -0.554840 -0.833158
0.0001 0.504400 -0.131656 -0.819799
0.0001 0.747897 -0.263339 -0.388881
0.0001 0.134815 -0.315229 -0.898277
0.0001 0.980449 -0.606217 -0.245552
0.0001 0.974442 -0.197344 -0.147654
0.0001 0.754488 -0.196285 -0.972368
0.0001 0.521916 -0.719105 -0.421777
0.0001 0.884081 -0.690146 -0.867422
0.0001 0.204167 -0.661892 -0.533648
0.0001 0.862870 -0.552778 -0.575086
0.0001 0.676857 -0.090009 -0.445651
0.0001 0.457369 -0.521774 -0.709405
0.0001 0.563020 -0.871334 -0.048926
0.0001 0.593345 -0.952921 -0.623471
0.0001 0.549771 -0.718405 -0.566522
0.0001 0.179470 -0.777405 -0.326318
0.0001 0.301154 -0.746635 -0.365177
0.0001 0.601337 -0.522347 -0.767894
0.0001 0.402051 -0.222421 -0.873898
0.0001 0.001451 -0.734144 -0.133113
0.0001 0.489811 -0.787265 -0.605073
0.0001 0.963324 -0.114334 -0.548499
0.0001 0.947496 -0.422607 -0.148881
0.0001 0.090070 -0.270468 -0.874139
0.0001 0.569005 -0.023589 -0.644862
0.0001 0.133581 -0.699995 -0.340781
0.0001 0.176997 -0.466969 -0.314964
0.0001 0.988781 -0.369502 -0.405505
0.0001 0.839897 -0.509918 -0.018910
0.0001 0.397708 -0.173270 -0.348777
0.0001 0.058445 -0.936777 -0.322601
0.0001 0.313551 -0.192326 -0.737107
0.0001 0.054792 -0.515882 -0.695801
0.0001 0.709514 -0.768542 -0.253399
0.0001 0.428764 -0.876903 -0.022477
0.0001 0.635189 -0.156843 -0.786042
0.0001 0.260885 -0.936206 -0.971014
0.0001 0.646370 -0.837106 -0.274407
0.0001 0.461060 -0.285156 -0.584447
0.0001 0.866479 -0.755805 -0.776044
0.0001 0.404460 -0.710877 -0.094045
0.0001 0.899533 -0.482002 -0.775533
0.0001 0.414924 -0.753989 -0.367643
0.0001 0.324063 -0.815839 -0.991746
0.0001 0.099571 -0.307391 -0.794241
0.0001 0.621297 -0.935719 -0.158533
0.0001 0.134207 -0.095652 -0.555963
0.0001 0.559678 -0.465257 -0.578081
0.0001 0.692992 -0.483789 -0.191306
0.0001 0.759731 -0.184320 -0.598854
0.0001 0.744644 -0.932439 -0.572629
0.0001 0.660836 -0.676928 -0.447407
0.0001 0.021149 -0.391897 -0.397879
0.0001 0.485071 -0.070744 -0.603072
0.0001 0.700341 -0.669841 -0.324703
0.0001 0.320769 -0.086100 -0.966868
0.0001 0.348513 -0.217791 -0.352557
0.0001 0.474894 -0.726710 -0.912347
0.0001 0.137655 -0.574906 -0.308768
0.0001 0.129851 -0.058892 -0.330342
0.0001 0.403451 -0.974455 -0.369572
0.0001 0.724199 -0.473782 -0.360373
0.0001 0.837383 -0.314896 -0.966305
0.0001 0.652221 -0.810087 -0.286020
0.0001 0.168927 -0.194225 -0.052117
0.0001 0.637788 -0.184721 -0.537059
0.0001 0.569946 -0.683985 -0.075600
0.0001 0.137972 -0.083258 -0.295353
0.0001 0.292257 -0.121341 -0.772749
0.0001 0.855135 -0.316733 -0.703632
0.0001 0.111739 -0.158714 -0.680634
0.0001 0.083403 -0.301587 -0.414847
0.0001 0.413530 -0.985106 -0.816597
0.0001 0.640993 -0.627150 -0.648569
0.0001 0.258912 -0.349729 -0.647661
0.0001 0.451438 -0.361668 -0.236149
0.0001 0.382342 -0.124655 -0.563379
0.0001 0.531759 -0.349035 -0.832436
0.0001 0.855311 -0.821886 -0.078847
0.0001 0.385537 -0.415775 -0.104970
0.0001 0.752107 -0.283073 -0.614874
0.0001 0.779276 -0.510015 -0.695704
0.0001 0.173238 -0.961207 -0.188079
0.0001 0.430874 -0.854341 -0.201174
0.0001 0.902083 -0.077020 -0.613622
0.0001 0.724259 -0.475706 -0.803264
0.0001 0.215526 -0.537345 -0.213088
0.0001 0.219024 -0.685141 -0.714873
0.0001 0.389460 -0.562801 -0.776395
0.0001 0.914199 -0.382584 -0.204538
0.0001 0.277957 -0.515229 -0.609796
0.0001 0.571233 -0.863175 -0.230763
0.0001 0.458181 -0.564874 -0.958693
0.0001 0.417982 -0.124915 -0.117938
0.0001 0.834081 -0.002349 -0.541410
0.0001 0.900635 -0.373687 -0.669623
0.0001 0.173323 -0.420774 -0.143073
0.0001 0.706436 -0.410472 -0.189762
0.0001 0.207921 -0.706357 -0.315012
0.0001 0.055720 -0.760170 -0.505009
0.0001 0.800752 -0.152211 -0.249697
0.0001 0.470111 -0.597566 -0.638229
0.0001 0.450929 -0.802417 -0.251817
0.0001 0.923024 -0.216705 -0.245953
0.0001 0.482547 -0.889096 -0.735995
0.0001 0.600671 -0.810094 -0.445296
0.0001 0.321002 -0.793624 -0.715027
0.0001 0.095568 -0.406995 -0.424999
0.0001 0.660184 -0.934136 -0.632653
0.0001 0.458748 -0.562904 -0.032921
0.0001 0.056399 -0.197021 -0.966524
0.0001 0.333103 -0.249665 -0.781014
0.0001 0.265824 -0.912624 -0.834274
0.0001 0.446905 -0.508632 -0.870212
0.0001 0.238088 -0.261587 -0.700251
0.0001 0.237583 -0.187577 -0.505191
0.0001 0.357445 -0.054198 -0.551701
0.0001 0.520290 -0.361541 -0.941259
0.0001 0.480013 -0.895468 -0.498385
0.0001 0.901484 -0.579721 -0.421625
0.0001 0.134057 -0.030824 -0.204868
0.0001 0.969889 -0.665871 -0.378107
0.0001 0.667737 -0.334250 -0.128599
0.0001 0.926334 -0.734243 -0.789574
0.0001 0.671897 -0.214674 -0.466643
0.0001 0.795320 -0.610968 -0.247107
0.0001 0.154454 -0.527221 -0.457673
0.0001 0.335070 -0.596788 -0.778589
0.0001 0.173180 -0.292093 -0.211519
0.0001 0.054983 -0.461985 -0.777882
0.0001 0.467703 -0.595003 -0.003844
0.0001 0.610298 -0.688219 -0.884834
0.0001 0.215103 -0.775173 -0.341304
0.0001 0.012532 -0.441931 -0.427459
0.0001 0.891604 -0.352459 -0.965346
0.0001 0.517555 -0.947440 -0.890204
0.0001 0.652284 -0.980127 -0.768006
0.0001 0.602243 -0.105602 -0.980265
0.0001 0.212946 -0.067589 -0.879723
0.0001 0.388388 -0.320315 -0.635195
0.0001 0.889570 -0.699216 -0.655643
0.0001 0.557559 -0.582239 -0.722481
0.0001 0.503683 -0.142323 -0.817443
0.0001 0.588145 -0.640626 -0.094954
0.0001 0.484016 -0.085396 -0.616809
0.0001 0.818060 -0.050838 -0.500523
0.0001 0.223570 -0.400502 -0.291096
0.0001 0.024049 -0.168301 -0.932634
0.0001 0.818516 -0.058364 -0.625922
0.0001 0.163036 -0.155487 -0.787823
0.0001 0.492819 -0.500710 -0.416143
0.0001 0.684904 -0.523923 -0.489850
0.0001 0.604842 -0.926646 -0.801375
0.0001 0.125817 -0.661838 -0.486343
0.0001 0.619864 -0.924572 -0.979326
0.0001 0.144783 -0.345118 -0.793205
0.0001 0.336445 -0.129127 -0.597820
0.0001 0.499507 -0.457093 -0.645161
0.0001 0.358267 -0.320704 -0.559171
0.0001 0.081241 -0.111848 -0.910413
0.0001 0.704408 -0.868862 -0.911786
0.0001 0.919172 -0.678081 -0.323335
0.0001 0.869371 -0.341556 -0.818814
0.0001 0.391568 -0.602910 -0.291056
0.0001 0.093827 -0.676315 -0.969249
0.0001 0.225244 -0.706145 -0.564871
0.0001 0.765763 -0.738984 -0.954826
0.0001 0.699833 -0.527752 -0.599267
0.0001 0.594884 -0.526997 -0.710853
0.0001 0.477714 -0.762629 -0.657757
0.0001 0.369576 -0.074909 -0.283943
0.0001 0.432221 -0.557428 -0.995701
0.0001 0.351559 -0.413446 -0.027926
0.0001 0.747982 -0.539998 -0.884871
0.0001 0.035735 -0.268426 -0.291257
0.0001 0.581038 -0.742420 -0.502484
0.0001 0.370851 -0.481298 -0.181574
0.0001 0.494756 -0.330912 -0.703431
0.0001 0.646542 -0.834105 -0.542331
0.0001 0.347562 -0.188822 -0.055841
0.0001 0.784465 -0.030296 -0.242649
0.0001 0.873680 -0.132874 -0.210301
0.0001 0.555161 -0.977821 -0.910253
0.0001 0.825881 -0.614580 -0.745493
0.0001 0.160303 -0.827825 -0.960406
0.0001 0.447943 -0.888961 -0.706941
